FOXP2	TOX	180.795625770485
RORB	DCC	179.856064981859
CUX2	EPHA6	164.827469258748
CUX2	HS6ST3	149.877828522018
MEIS2	KIAA1217	146.215506350641
ETV1	PCP4	144.470776231686
CUX2	PDZRN4	142.485369230025
RORB	RARB	141.77083007107
FOXP2	TSHZ2	140.803071604802
FOXP2	FSTL5	136.583716862311
CUX2	GRIA4	136.564323192327
RORB	TSHZ2	135.741807358202
CUX2	RFX3	134.230378510071
FOXP2	PDZRN4	132.830920432673
RORB	MEIS2	130.737880770204
FOXP2	SLC35F1	129.889147843727
CUX2	KIRREL3	128.48875094241
MEIS2	NFIB	123.767455662304
CUX2	IQCJ-SCHIP1	121.159576432868
CUX2	RASGRF2	120.287462959022
CUX2	LRP1B	120.281968442132
POU6F2	RORB	119.150686084035
RORB	POU6F2	118.18116912344
CUX2	FOXP2	117.937431894602
POU6F2	CADPS2	117.383289383232
POU6F2	NRG1	117.24951029069
FOXP2	CBLN2	116.127077699276
CUX2	GLIS3	116.119884526082
ETV1	ITGA8	115.93434210592
CUX2	DGKB	115.19382255085
MEIS2	ASIC2	114.846240862758
RORB	KIAA1217	114.729928810794
NFIA	DGKG	114.480306912004
POU6F2	MEIS2	112.880839456871
FOXP2	PCLO	112.866145016516
FOXP2	HS6ST3	110.54252945269
CUX2	CLSTN2	110.264636966544
POU6F2	LSAMP	109.822198799027
FOXP2	LRP1B	109.360021999828
NFIA	ROBO2	109.245463068771
RFX3	CUX2	108.196505524658
POU6F2	CTNNA2	108.086736908582
POU6F2	DCC	107.39372505096
RORB	RORA	107.369126759302
NFIA	MCTP1	106.587640357064
RORB	NFIA	106.36771348716
CUX2	NTNG1	105.92177616538
RORB	PARM1	105.633459707178
FOXP2	SULF1	105.014195661306
RORB	UNC5D	104.044561896206
RORB	EDIL3	103.305148364642
RORB	TMTC2	103.133318697792
RORB	ROBO1	102.542932392649
CUX2	MAPK4	102.464371681219
MEIS2	ITPR2	101.822159398921
CUX2	CDH9	101.600754113559
FOXP2	KHDRBS3	101.319568198196
CUX2	HOPX	101.147713801179
RORB	TOX	100.566112981716
MEIS2	DOCK4	99.9331870135184
CUX2	NDST3	99.8005690402969
FOXP2	CNTNAP4	99.518881217221
FOXP2	CLSTN2	99.3568464168367
MEIS2	CDH18	99.3517625117023
FOXP2	CUX2	99.2578157972808
CUX2	FRMD5	98.9231622370788
RORB	EPHA3	98.3018836377171
RORB	ZMAT4	98.1272621650309
FOXP2	SLC24A2	98.0847434850433
CUX2	TESPA1	98.0618709758883
FOXP2	RORB	97.7135002700704
RORB	FOXP2	97.210829297337
NR4A2	RGS12	96.8526787452214
FOXP2	GRM3	96.8488887992635
MEF2C	FTH1	96.8133154788126
RORB	ASIC2	96.5844621070181
RORB	PTPRT	96.4189076795329
CUX2	KCND2	95.8710346488206
RORB	GRM7	95.8335596520136
CUX2	TENM2	95.5930157760246
CUX1	RGS12	95.0846282207936
RORA	RORB	95.036789240052
ETV1	KCNIP4	94.7697788189663
POU6F2	ZEB1	94.2391428623201
FOXP2	GRIA4	94.0292142580394
NFIA	TENM3	93.9962297373725
RORB	NEUROD6	93.8736282207744
MEIS2	GARNL3	93.7078906796189
CUX2	CA10	92.9885736939949
RORB	CPNE4	92.7282473607012
MEF2C	TMSB10	92.3131339714121
MEIS2	DGKG	92.3076091184567
CUX2	PRKCA	92.2228506252809
RORB	SLIT3	91.8965158673424
CUX2	TRERF1	90.7483736316157
CUX2	CBLN2	90.5383377859986
POU6F2	PTPRD	90.4781006980179
CUX2	PDZD2	90.2561936438127
CUX2	ARHGAP10	89.9376919422122
CUX2	LRRTM4	89.4944696257378
POU6F2	FMN1	89.4085333057567
CUX2	GPC6	87.9369361582771
CUX2	CDH22	87.4328972665483
CUX2	KCNIP4	87.190259718086
FOXP2	DCC	86.8291813188879
CUX2	SLIT2	86.6425222830558
FOXP2	POU6F2	85.7977234721068
RORB	SNTG1	85.7513210638303
NFIA	ZFHX3	85.5076707745535
CUX2	R3HDM1	85.4897850459264
MEIS2	ZFPM2	85.4645695471868
RORB	PDZD2	85.4061239378231
CUX2	KCTD16	85.3631129299895
FOXP2	HS3ST2	84.9130972256331
CUX2	SYN3	84.8359617863319
MEIS2	RORB	84.5336875734493
NR4A2	SYNPR	84.5062116224913
RORB	MCTP1	84.013930792762
NFIA	GRIK3	83.8620912226222
CUX2	EFR3B	83.6353796121436
FOXP2	KLHL5	83.4685294136586
GLIS3	CUX2	83.3817674624716
MEIS2	DAB1	83.3516591220302
FOXP2	ETV1	83.1667520922598
FOXP2	NKAIN2	83.012123984964
FOXP2	KCNH5	82.9723958978336
CUX2	PIP5K1B	82.8905927127553
FOXP2	MYRIP	82.8264941072485
CUX2	CACNB2	82.4783056655634
CUX2	NTM	82.3065443519923
CUX2	SLC35F1	82.0981723944649
MEIS2	POU6F2	81.9237845160404
MEIS2	GNAL	81.7849930836763
MEIS2	CNTNAP5	81.4462848772228
RFX3	GLIS3	81.1899153138547
CUX2	NR3C2	80.9190703122778
RFX3	EPHA6	80.7424503981753
POU6F2	GABRG3	80.7099236389061
CUX2	NTRK3	80.4723828669591
POU6F2	SLC44A5	80.2814028574283
CUX2	DAB1	80.1526031513161
GLIS3	NTNG1	80.0647235081989
FOXP2	TMEFF2	80.0183174276844
CUX2	RGS6	79.9440553321445
POU6F2	RIT2	79.9145660179784
RORA	SPHKAP	79.7548900201658
CUX2	GRIK3	79.7234484496907
ETV1	CAMK2D	79.7018579736521
RORB	PTCHD4	79.6444737466563
FOXP2	ENC1	79.5522542111754
CUX2	MAN1A1	79.4185731970823
RORB	ELAVL4	79.3488417171515
MEIS2	HPCAL1	79.2379532659973
RORB	FSTL4	79.1955098360693
POU6F2	KAZN	79.1510890968738
POU6F2	FOXP2	79.1366203668859
RORA	NYAP2	78.9021952243864
CUX2	HS3ST2	78.8465360678965
RORB	STMN1	78.8066553592059
CUX2	CDH18	78.704896903113
POU6F2	THEMIS	78.656841463554
RFX3	GPC6	78.587055952745
MEIS2	EPB41L2	77.9575846351704
POU6F2	EFNA5	77.9305606317054
RORB	SLC44A5	77.7976749776109
CUX2	EPB41L2	77.7925413642976
ZBTB18	YWHAG	77.5682568019417
FOXP2	KCTD16	77.4829032643546
POU6F2	PDZRN4	77.3836107988812
FOXP2	DPP10	77.3822211875162
MEIS2	ERC1	77.2276777443871
POU6F2	CPNE4	77.0707057088328
FOXP2	DPY19L1	77.0219452045311
CUX2	CDH13	76.3797713403723
CUX2	GRM7	76.2716303085174
CUX2	GLRA3	76.1762157767411
MEIS2	SORBS2	76.1044625034348
RORB	HTR2A	76.098259074125
GLIS3	GPC6	75.9911847563193
CUX1	SYNPR	75.9851923720391
CUX2	COL26A1	75.8625623883245
CUX2	TMEM178B	75.6486261141412
MEIS2	PLCB4	75.1282802845771
CUX2	GNAL	75.0017668255459
RFX3	HS6ST3	74.971843358488
NR3C1	CES4A	74.674354045729
POU6F2	SNTG1	74.5148504169593
FOXP2	EPHA5	74.4944295135978
POU6F2	RALYL	74.2081816555941
RFX4	LRP4	74.0471415423378
RORB	PRUNE2	74.0290102201895
CUX2	SIPA1L1	73.7082323456125
FOXP2	EFHD2	73.7053093889879
CUX2	SLC12A8	73.6671873149663
FOXP2	CDH13	73.6037970655837
CUX2	KCNMB2	73.574129839605
CUX2	STXBP6	73.5260901857794
RORA	ENC1	73.4250498118161
MEIS2	GALNT13	73.3216929613391
CUX2	HDAC9	73.2195211869346
NFIA	SGCZ	73.2112543908805
RORB	RHOBTB2	73.0118332146177
MEIS2	LRRTM4	72.9118784997436
RORB	BCL11B	72.8594554522518
RORB	DGKG	72.7839418019362
NR3C1	LRP4	72.356542656994
FOXP2	MGLL	72.3343313948006
POU6F2	CLSTN2	72.3095466969014
NFIA	CALN1	71.9812373331705
ZBTB18	RGS4	71.9494509881344
RFX3	LINGO2	71.8268588593568
