RORB	SHOC2	0.210661978998591
PKNOX2	GTF2H5	0.189401941582097
NFIC	EXOSC10	0.175896877122104
CUX2	LPCAT4	0.166725286909395
TCF4	CKAP5	0.160881500629727
ATF4	GON4L	0.160586122793153
RORA	PTCHD1-AS	0.158481169474347
MEF2C	SPATA7	0.15584776367866
PKNOX2	PNMA2	0.153269374427775
CEBPB	KIAA0907	0.152252263085899
PKNOX2	VPS41	0.151945932447214
NFIC	ATP9B	0.1518802384122
NFIC	TAF3	0.150979968680425
NFIC	GLRA3	0.150075830148916
RORB	TUFM	0.145891258545486
NFATC3	SLC13A3	0.143044229158281
RORA	COL5A3	0.142989871101685
CUX2	FRRS1L	0.139992363303287
NFE2L2	MGA	0.138319241918581
RORB	ELOVL6	0.137338525678372
NR3C2	PKNOX2	0.137180564840202
FLI1	PPP4R2	0.13571981491886
CUX2	CPNE8	0.135597512278443
NFATC3	ERICH3	0.133725099612291
NR3C2	FRY	0.132759237940564
RORA	NKAIN3	0.132622640743573
RFX4	ADGRV1	0.132557264602379
RORB	RERG	0.13180607614412
PKNOX2	GUCY1A2	0.131647991714935
SMAD3	ATP6V1G1	0.131260836565697
POU2F2	GNB4	0.13051425507215
CEBPB	MMD	0.12900261635166
NFIC	ERO1A	0.128858205209069
MEF2D	SFXN1	0.128685609699451
RFX4	RNF219-AS1	0.128506162633224
RORA	SLC1A2	0.128243098104816
ZBTB18	ATP2A2	0.128183937864351
NFIA	SLC1A3	0.127543134050978
NR3C2	ZZEF1	0.12611269188422
RORA	ADGRV1	0.125526993927733
CUX2	FAM153C	0.125189384963169
MEF2A	CEP63	0.124491218225595
NR3C2	PIKFYVE	0.124043140843993
MEF2A	PCDH9	0.123141786568419
NFIA	LRP4	0.1230373888507
PKNOX2	METTL9	0.121374755420144
MXI1	RNH1	0.121239298686002
BHLHE41	RAP2A	0.121162905089103
NR3C2	SLIT1	0.120917781513498
RORB	CACNB2	0.120564252158783
NFIC	FIGN	0.120462206442108
CUX2	CHN1	0.120138494726377
RFX4	MGST1	0.119969947674855
MEF2C	OXSR1	0.119571496708466
PKNOX2	SKIV2L2	0.119334707914533
RORB	ZNF98	0.119054207770216
PBX1	ZFYVE21	0.118823722704101
FLI1	TRPM2	0.118333391555384
SP3	SMAD3	0.11824270187035
NFKB1	POM121C	0.117554455216943
FLI1	ENTPD1	0.117470191720576
CEBPB	CSTB	0.117062674124908
RFX4	LSAMP-AS1	0.11676763675444
PKNOX2	CAMKK2	0.116756103564753
RORB	ECHDC2	0.116457566536375
TCF4	ZNF75A	0.116174493818739
RORA	GPC5	0.116004630076967
NFATC3	STK38L	0.115706542567958
CUX2	STARD4-AS1	0.115303380737938
CUX2	MAGI2-AS3	0.115150157457872
MAX	AP3B2	0.114376846134661
TCF4	RABEP1	0.114019700607412
MEIS1	LRRFIP2	0.113345634784343
RORA	CTNNA2	0.112909294658292
RORA	PRKG1	0.112766560070151
RORB	LSAMP-AS1	0.112759315237661
MEF2C	LPAR6	0.112468283140749
RORA	RERG	0.112393403808874
ELF1	METTL15	0.112303077602751
NR3C1	PRDM2	0.112247147009799
NFATC3	RUBCN	0.112124921520793
RFX4	HPSE2	0.111827263906261
ETV6	EEFSEC	0.111824315752374
RORA	RNF219-AS1	0.111820908625989
PKNOX2	DMXL1	0.111820841301391
RORB	SPARCL1	0.111603230536123
MEF2C	ANKRD30BL	0.11145737072949
RFX3	LAPTM4A	0.111331311496673
MEF2A	CCAR1	0.110875576449259
CUX1	WDR59	0.110870791983783
CLOCK	NDUFB7	0.110780928865347
ETV6	DNAJC10	0.110685971962486
FOXP2	KIAA0232	0.110290895658853
NFIA	MT2A	0.109911677369669
RORA	PITPNC1	0.109901544899565
FOXP2	ARPC2	0.10973391840904
NFIA	HEPN1	0.109602277772196
PBX1	SERP2	0.109417229829246
POU6F2	WDR19	0.109244644161666
RFX3	BMPER	0.108937429960921
NFATC3	COL4A3BP	0.108897058219911
NR3C2	SLC22A10	0.108253786328423
MEF2A	ITPR2	0.107991281639777
NFE2L2	ETV6	0.10783168845579
RORB	ORMDL1	0.107641068620184
CUX2	SAMD8	0.106947262825557
PBX1	IPO7	0.1068294709102
PBX1	CDKL1	0.1067913178608
RBPJ	CHFR	0.106786026311851
NFE2L2	PTCHD4	0.106518754391727
NFIA	SPDYE2	0.106462310293853
CLOCK	NDUFB4	0.106420522622152
TCF4	FAM120C	0.106295982335062
RORA	ATP1A2	0.105953627946559
ZBTB18	PGAM1	0.105900021044776
MEF2A	PLXDC2	0.105571706883282
NR3C2	FADS3	0.105250018441451
PKNOX2	BCAP29	0.105210836193216
ZBTB18	SV2A	0.105164606479825
MEF2A	NRXN1	0.104991233417199
NFIC	TTN-AS1	0.104927952515642
RUNX1	SNX29	0.104769541940198
RBPJ	CNP	0.104727045375664
CEBPB	RAB26	0.104698653478027
TCF4	LINGO1	0.10451177212428
MEF2A	PIBF1	0.104480986473508
CEBPB	RPL28	0.10434525831731
MEIS1	CNDP2	0.104113552216317
CUX2	PPP2R3A	0.104079396042628
RORA	ZNF98	0.103962837738478
TCF7L2	KPNA1	0.103800455076388
MEF2C	OXR1	0.103588503162702
PKNOX2	FAM168B	0.103488734654729
CEBPB	CREBZF	0.10348478123449
CEBPB	ELMO1-AS1	0.103327545363624
ATF4	LARP1	0.103304547167087
PKNOX2	KCNH7	0.103241102223591
RORA	QTRT1	0.10320259601934
NFATC3	ANP32A	0.103185224573773
ZBTB18	ATP6AP1	0.103096677393034
RORB	TTYH1	0.102881749279627
SMAD3	SP3	0.102825915145911
FOXP1	POLK	0.102683479054032
PKNOX2	GRM5	0.102634656744533
NR3C2	DDX10	0.102610826056451
NFATC3	SMG6	0.102550002757088
CLOCK	PSMC1	0.102487163621954
RORB	GPM6A	0.102285661684993
TCF4	TPD52	0.102272314793759
MEF2C	RASGEF1C	0.101794346838749
RBPJ	BCAS1	0.101666163744348
NFATC2	KLF6	0.101434131210578
ETV6	NFE2L2	0.101320111001324
RUNX1	ATXN7	0.10130427968268
MEF2C	ARHGAP25	0.10095501164929
MEF2C	MYCBP2	0.10076150143725
RBPJ	ORC3	0.100616778217365
MAX	THADA	0.100567023629718
ZBTB18	HSPA5	0.10046202321603
RFX4	GLIS3	0.10044852482715
RFX3	PRR14L	0.100419086322551
NFIC	ANO10	0.100401220083982
TCF4	FAM49A	0.100160335079317
ZBTB18	ZNF385D	0.100090948737708
RBPJ	PLP1	0.100073734400469
RORA	CHPT1	0.0999497217644199
NFATC3	ADAM23	0.0997995610838539
HMBOX1	ABLIM1	0.0997958458747533
MAX	ATOX1	0.0997685240857596
BACH2	SLIT1	0.099767261259771
RFX4	PITPNC1	0.0997337788729924
FOXP2	API5	0.0997005527878907
MEF2A	CALM3	0.0996630988640822
POU6F2	PDZRN4	0.0995680660266772
ETV5	TM6SF1	0.0995019114201845
NFATC3	ABCC4	0.099388803830723
ETV5	TRPC4AP	0.0992613798223161
TCF4	UQCRH	0.0992408261607253
FOXP1	MIPOL1	0.0992372180632114
NFE2L2	RAD51B	0.0991807349754917
CLOCK	BTAF1	0.0990931704437557
RORA	ERBB4	0.0990930247759097
RORB	SLC44A5	0.0989510028208041
SREBF2	GRIK4	0.0989425534218052
PKNOX2	PEX3	0.0987434575341778
CUX2	GRIP1	0.0986583232364391
MEIS2	SLC4A4	0.0986375641132832
RUNX2	ARMC8	0.0985885847912622
RORB	OIP5-AS1	0.0985458773670894
CREB1	HERC3	0.0985112571798959
RORB	TSC1	0.0984827510485885
MEIS2	TFDP2	0.0983200141942587
RBPJ	HECW2	0.0983057391779234
ETV6	LIN52	0.0982828698280772
PKNOX2	KCNJ6	0.0982317692572346
MEF2A	KCNQ5	0.0982018480343971
NR3C2	PIK3C3	0.0980705784769141
PBX1	MYO6	0.0980119027087851
NR3C2	AGBL3	0.0980082916625575
MEF2C	PSPC1	0.0979051057506096
NFIA	APOE	0.0978359507720441
CREB1	PIN4	0.0974582255996854
RORB	AC016716.2	0.0973577409509533
ZBTB18	STMN2	0.0973506241093491
CUX2	ATF2	0.0973351905176591
ETV6	HNRNPM	0.0972354158375801
FOXP1	AGTPBP1	0.0971537309685472
NFIC	SIRT2	0.0970502888064234
RORA	RORB	0.0969587139978014
CLOCK	ST8SIA5	0.0968838787330178
RUNX2	DHX29	0.0968598844493787
RORA	RYR3	0.0968273046956327
NFATC2	MIR646HG	0.0967262343398012
NFIX	RPL37	0.0967107127250884
STAT3	KIAA1468	0.096528660271002
RFX4	MT3	0.096085930590975
MAX	CTTNBP2NL	0.0959858676512397
MEF2C	SERPINB6	0.0959790242728868
RORB	LMBRD2	0.0959777759651361
GLIS3	DCLK2	0.0959345429924369
MAX	IGBP1	0.0959302840567176
STAT3	STT3B	0.0959274525781506
CLOCK	TUBA4A	0.0959153744381748
MEF2A	RASGEF1C	0.0958945145663895
NFIA	CCS	0.095864903092992
FOS	DUSP1	0.095675267379461
RBPJ	CLMN	0.0956026050652797
RUNX1	ZNF106	0.0955217429010085
MEF2C	ETV5	0.0954766121396101
RORA	OPHN1	0.0954171373024159
NR3C2	SYT5	0.0953640704807805
STAT3	METTL16	0.0953262652520685
RORB	TMEM178A	0.0952950184179973
NFATC3	CD86	0.0951662731003394
RBPJ	EMC2	0.0951221926173749
NFE2L2	MRPS35	0.0951106358738696
NFIA	FAM182B	0.0951081359193654
RUNX1	FGGY	0.0949497665071975
NFIC	CCNC	0.0945815307218957
JUNB	MFSD11	0.0945349263083676
PKNOX2	UPP2	0.0944468556697448
NFIC	ZC3H7A	0.0943210395234436
MEF2C	PABPC1	0.094276654165768
MEF2C	HDAC9	0.0942269546023286
TCF4	GABRA4	0.0941601509651117
NFIC	ST8SIA5	0.0941426090852074
POU6F2	LRFN5	0.094107273638595
MEF2A	STT3B	0.0940914707491026
