CUX2	HS6ST3	0.104639010857489
CUX2	EPHA6	0.103616802908577
RORB	DCC	0.10290447285691
FOXP2	TOX	0.10026506727105
RORB	TSHZ2	0.0870079623179477
CUX2	RFX3	0.0847485673250288
MEIS2	KIAA1217	0.0832148936656339
CUX2	GRIA4	0.0813279343569178
FOXP2	TSHZ2	0.079759227720304
FOXP2	PDZRN4	0.0787473183580481
FOXP2	FSTL5	0.0777744062560916
POU6F2	RORB	0.0772180240836363
CUX2	RASGRF2	0.0770301189823195
RFX3	CUX2	0.0759208053000036
CUX2	PDZRN4	0.0747288622948214
POU6F2	DCC	0.0741876595295028
RORB	POU6F2	0.0729414638251682
CUX2	DGKB	0.0709998731269848
CUX2	GLIS3	0.0703223014461439
RORB	KIAA1217	0.0699488121137293
FOXP2	SLC35F1	0.0692064943690771
POU6F2	NRG1	0.0689206246298486
FOXP2	HS6ST3	0.0671836374611978
RORB	RARB	0.0649409110254254
CUX2	CA10	0.0647480645077745
CUX2	LRP1B	0.0646422832978503
MEF2C	FTH1	0.0640036180887596
FOXP2	CBLN2	0.0639380383981092
CUX2	CDH9	0.0639274771640728
RORA	RORB	0.0638743737856441
FOXP2	CLSTN2	0.0634997122327336
CUX2	KIRREL3	0.0633343243289203
FOXP2	SULF1	0.0624615206724713
FOXP2	RORB	0.0622768573073539
CUX2	CLSTN2	0.0622767693849274
CUX2	NDST3	0.0619394337007821
POU6F2	CTNNA2	0.0617035364732367
CUX2	PDZD2	0.0616746914520913
NFIA	DGKG	0.0615578269526988
CUX2	IQCJ-SCHIP1	0.0609150700391325
RORB	CPNE4	0.0602638264005785
CUX2	CDH22	0.0597903033702578
RORB	PTPRT	0.0595659203857468
POU6F2	CADPS2	0.0595598127040914
MEIS2	NFIB	0.0593825161874117
RORB	RORA	0.0588436898506012
RORB	TOX	0.0583302213937615
FOXP2	GRIA4	0.0581293644064365
POU6F2	LSAMP	0.0580124792551613
CUX2	CBLN2	0.0578585907067764
FOXP2	CUX2	0.0578433121730334
CUX2	TESPA1	0.0577569677905611
CUX2	FOXP2	0.0575400929263214
RORB	FOXP2	0.0574057408147164
CUX2	NTNG1	0.0573707887836815
CUX2	HOPX	0.0571875584910346
MEIS2	ASIC2	0.056518285678389
RORB	ROBO1	0.0563590883537231
